customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
5959,63.0,32.0,3.0,Undergraduate,43.0,267,yes,1.9,0,0,yes,no
3542,25.0,3.0,1.0,Advanced or Professional,39.0,244,yes,1.2,0,0,yes,no
4252,56.0,30.0,3.0,Graduate,82.0,104,yes,0.5,0,0,no,no
3885,67.0,16.0,2.0,Advanced or Professional,90.0,0,yes,0.1,0,1,yes,no
2118,56.0,14.0,4.0,Graduate,174.0,187,no,0.0,1,1,yes,yes
1966,27.0,37.0,1.0,Graduate,73.0,0,yes,1.0,0,0,yes,no
4321,28.0,41.0,1.0,Undergraduate,82.0,123,yes,3.4,0,0,yes,no
2378,23.0,34.0,2.0,Undergraduate,31.0,0,no,0.0,0,0,yes,no
4653,42.0,32.0,3.0,Undergraduate,68.0,0,no,0.0,0,0,no,no
3778,50.0,6.0,1.0,Advanced or Professional,65.0,71,no,0.0,0,0,yes,no
5497,31.0,22.0,3.0,Graduate,57.0,79,yes,0.3,0,0,yes,no
3541,48.0,2.0,1.0,Graduate,82.0,130,no,0.0,0,0,no,no
1927,55.0,19.0,2.0,Undergraduate,125.0,113,no,0.0,0,0,yes,no
825,36.0,7.0,4.0,Graduate,142.0,116,no,0.0,0,0,yes,yes
5382,42.0,17.0,2.0,Undergraduate,145.0,239,no,0.0,1,0,no,yes
4511,30.0,34.0,2.0,Undergraduate,183.0,79,no,0.0,0,1,no,yes
5461,28.0,26.0,2.0,Graduate,223.0,79,no,0.0,0,0,no,no
3331,32.0,38.0,1.0,Undergraduate,144.0,208,no,0.0,1,0,no,yes
5623,37.0,34.0,3.0,Advanced or Professional,14.0,0,no,0.0,0,0,yes,no
1330,59.0,30.0,3.0,Undergraduate,191.0,147,no,0.0,0,1,yes,yes
1608,91.0,62.0,,Undergraduate,,0,no,0.0,0,0,no,no
3895,59.0,7.0,1.0,Undergraduate,75.0,0,no,0.0,0,0,yes,no
1365,33.0,23.0,2.0,Advanced or Professional,120.0,181,no,0.0,0,0,no,yes
5742,63.0,32.0,2.0,Undergraduate,69.0,106,no,0.0,0,0,yes,no
3390,36.0,4.0,4.0,Advanced or Professional,128.0,0,no,0.0,0,0,yes,yes
5796,28.0,3.0,3.0,Graduate,130.0,0,yes,0.8,0,0,no,no
5601,24.0,,7.0,Undergraduate,,176,no,0.0,0,0,yes,no
4869,28.0,16.0,2.0,Undergraduate,71.0,0,no,0.0,1,0,no,no
4492,62.0,1.0,2.0,Graduate,71.0,0,yes,1.4,0,0,no,no
5228,26.0,10.0,4.0,Advanced or Professional,47.0,0,no,0.0,0,0,no,no
1127,47.0,27.0,2.0,Graduate,109.0,352,no,0.0,1,1,no,yes
4430,62.0,17.0,1.0,Undergraduate,90.0,0,no,0.0,0,0,no,no
4125,39.0,,,Undergraduate,,173,no,0.0,0,0,yes,no
4864,27.0,10.0,3.0,Advanced or Professional,115.0,0,no,0.0,0,0,no,no
1642,31.0,35.0,1.0,Graduate,185.0,0,no,0.0,0,1,yes,yes
4559,58.0,8.0,2.0,Graduate,102.0,0,no,0.0,0,0,no,no
1018,46.0,24.0,1.0,Undergraduate,118.0,0,no,0.0,0,0,no,no
5563,51.0,37.0,4.0,Graduate,136.0,195,no,0.0,0,0,yes,no
3345,58.0,21.0,4.0,Advanced or Professional,11.0,0,no,0.0,1,0,yes,no
4713,60.0,23.0,,Graduate,33.0,118,no,0.0,0,0,yes,no
5095,32.0,33.0,4.0,Undergraduate,100.0,0,yes,0.4,0,0,no,no
4987,44.0,30.0,1.0,Undergraduate,116.0,228,yes,1.2,1,0,yes,no
4182,57.0,28.0,1.0,Graduate,189.0,203,no,0.0,1,0,yes,yes
3247,47.0,26.0,2.0,Graduate,139.0,0,no,0.0,1,1,no,yes
3747,89.0,,,Graduate,,0,no,0.0,0,0,yes,no
5044,,9.0,1.0,Undergraduate,,0,no,0.0,0,0,no,no
120,43.0,25.0,3.0,Undergraduate,83.0,0,no,0.0,0,0,no,no
3648,,,4.0,Graduate,,241,no,0.0,0,0,yes,no
4418,59.0,37.0,1.0,Advanced or Professional,12.0,0,no,0.0,0,0,no,no
5097,51.0,26.0,1.0,Graduate,218.0,0,no,0.0,0,0,yes,no
3053,39.0,2.0,4.0,Graduate,88.0,0,no,0.0,0,0,no,yes
242,51.0,20.0,3.0,Undergraduate,84.0,114,yes,0.5,0,0,no,no
3397,65.0,18.0,4.0,Graduate,49.0,87,no,0.0,0,0,no,no
3581,64.0,7.0,4.0,Advanced or Professional,91.0,210,no,0.0,0,0,yes,no
4394,30.0,21.0,2.0,Advanced or Professional,44.0,0,no,0.0,0,0,yes,no
3618,25.0,34.0,1.0,Graduate,58.0,0,yes,0.1,0,0,no,no
593,32.0,41.0,1.0,Advanced or Professional,56.0,0,no,0.0,0,0,yes,no
895,44.0,26.0,4.0,Advanced or Professional,65.0,0,no,0.0,0,0,no,no
618,30.0,7.0,1.0,Undergraduate,60.0,0,no,0.0,0,0,no,no
2460,28.0,16.0,1.0,Undergraduate,,72,no,0.0,0,0,no,no
4488,28.0,4.0,3.0,Advanced or Professional,99.0,0,no,0.0,0,0,yes,no
4474,32.0,6.0,4.0,Undergraduate,194.0,71,yes,4.8,0,0,yes,yes
4335,24.0,2.0,2.0,Undergraduate,84.0,143,no,0.0,0,0,yes,no
2050,57.0,18.0,2.0,Advanced or Professional,110.0,137,no,0.0,0,0,no,no
4580,50.0,36.0,2.0,Undergraduate,64.0,107,yes,1.9,0,0,yes,no
3985,24.0,4.0,3.0,Undergraduate,74.0,153,yes,1.6,0,0,yes,no
3311,39.0,40.0,3.0,Undergraduate,37.0,0,no,0.0,1,0,no,no
1587,50.0,41.0,1.0,Graduate,133.0,0,yes,1.3,0,0,no,no
2552,32.0,31.0,1.0,Undergraduate,82.0,143,yes,0.6,0,0,yes,no
826,65.0,3.0,4.0,Advanced or Professional,117.0,0,no,0.0,0,1,no,no
996,31.0,5.0,1.0,Advanced or Professional,74.0,157,yes,0.2,0,0,no,no
4315,44.0,27.0,3.0,Advanced or Professional,69.0,178,yes,0.4,0,0,no,no
4880,57.0,41.0,1.0,Undergraduate,23.0,75,no,0.0,0,0,yes,no
4781,32.0,14.0,1.0,Undergraduate,45.0,103,no,0.0,0,0,no,no
4900,30.0,18.0,2.0,Undergraduate,19.0,139,no,0.0,0,0,yes,no
4124,48.0,17.0,3.0,Advanced or Professional,17.0,234,yes,1.2,0,0,yes,no
4659,35.0,13.0,3.0,Undergraduate,,0,no,0.0,0,0,yes,no
5575,,32.0,,Graduate,,134,yes,0.8,1,0,yes,no
2790,45.0,16.0,4.0,Undergraduate,11.0,92,yes,2.7,0,0,yes,no
2927,39.0,32.0,2.0,Undergraduate,64.0,0,no,0.0,1,0,yes,no
5269,,,,Advanced or Professional,,0,no,0.0,0,0,yes,no
3581,,,,Graduate,209.0,83,no,0.0,0,0,yes,no
2228,37.0,37.0,2.0,Graduate,123.0,98,no,0.0,0,0,yes,no
5656,54.0,26.0,4.0,Graduate,44.0,0,yes,1.5,0,0,yes,no
5089,33.0,8.0,4.0,Graduate,133.0,360,no,0.0,1,0,no,yes
2591,30.0,35.0,2.0,Undergraduate,145.0,103,yes,0.4,0,0,yes,no
3403,,,3.0,Advanced or Professional,,127,yes,4.8,0,0,yes,no
1196,53.0,38.0,1.0,Undergraduate,76.0,0,yes,2.2,0,0,yes,no
4511,91.0,62.0,,Undergraduate,291.0,0,no,0.0,1,0,no,no
3771,33.0,20.0,1.0,Undergraduate,86.0,0,yes,2.2,0,0,yes,no
5417,39.0,33.0,1.0,Undergraduate,106.0,185,no,0.0,0,0,yes,no
2563,61.0,29.0,2.0,Undergraduate,17.0,0,no,0.0,0,0,yes,no
1298,30.0,5.0,1.0,Advanced or Professional,126.0,153,no,0.0,1,1,yes,yes
1091,57.0,17.0,2.0,Undergraduate,123.0,0,no,0.0,0,0,no,yes
910,53.0,18.0,2.0,Advanced or Professional,12.0,186,yes,1.0,0,0,no,no
4514,58.0,4.0,4.0,Advanced or Professional,140.0,112,no,0.0,0,0,yes,yes
4526,64.0,17.0,3.0,Undergraduate,36.0,71,no,0.0,0,0,yes,no
1210,63.0,25.0,2.0,Advanced or Professional,61.0,0,no,0.0,0,0,yes,no
216,58.0,25.0,1.0,Advanced or Professional,172.0,177,no,0.0,1,1,no,yes
3445,60.0,11.0,4.0,Advanced or Professional,179.0,0,no,0.0,0,1,yes,yes
5947,27.0,19.0,2.0,Advanced or Professional,132.0,169,no,0.0,0,0,yes,no
305,27.0,26.0,4.0,Advanced or Professional,60.0,0,yes,1.6,1,0,yes,no
2120,31.0,26.0,2.0,Undergraduate,19.0,157,no,0.0,0,0,yes,no
3576,,,,Undergraduate,,0,yes,6.3,0,0,yes,no
4325,,,,Graduate,,0,no,0.0,0,0,yes,no
2400,42.0,28.0,4.0,Advanced or Professional,119.0,0,no,0.0,0,0,yes,no
5510,64.0,2.0,2.0,Graduate,21.0,0,yes,0.4,0,0,yes,no
5873,61.0,30.0,2.0,Advanced or Professional,82.0,137,no,0.0,0,0,yes,no
2565,47.0,5.0,4.0,Advanced or Professional,138.0,141,no,0.0,0,0,yes,yes
520,23.0,7.0,2.0,Undergraduate,15.0,0,no,0.0,0,0,no,no
2397,62.0,22.0,1.0,Undergraduate,96.0,101,no,0.0,0,0,yes,no
3532,46.0,17.0,2.0,Graduate,60.0,141,yes,2.3,0,0,no,no
3205,50.0,15.0,4.0,Advanced or Professional,39.0,147,no,0.0,0,0,yes,no
439,27.0,18.0,2.0,Undergraduate,160.0,227,no,0.0,0,0,no,yes
17,40.0,38.0,1.0,Undergraduate,85.0,70,no,0.0,0,0,no,no
5797,45.0,39.0,1.0,Advanced or Professional,137.0,225,no,0.0,0,0,yes,no
6000,55.0,35.0,2.0,Undergraduate,37.0,0,no,0.0,1,0,yes,no
5620,63.0,36.0,3.0,Graduate,121.0,186,yes,1.5,0,0,no,no
5989,27.0,37.0,1.0,Advanced or Professional,91.0,0,yes,1.8,0,0,no,no
356,52.0,19.0,3.0,Advanced or Professional,90.0,0,no,0.0,0,0,yes,no
1332,53.0,17.0,3.0,Advanced or Professional,193.0,139,yes,0.3,0,0,yes,yes
1158,57.0,39.0,2.0,Undergraduate,44.0,131,yes,0.6,0,0,no,no
1328,24.0,31.0,3.0,Advanced or Professional,79.0,158,no,0.0,0,0,no,no
2591,46.0,5.0,3.0,Undergraduate,54.0,0,yes,3.5,0,0,no,no
5535,61.0,13.0,1.0,Undergraduate,71.0,158,no,0.0,0,0,yes,no
5246,41.0,25.0,3.0,Advanced or Professional,13.0,0,no,0.0,0,0,yes,no
5807,33.0,7.0,3.0,Advanced or Professional,12.0,76,no,0.0,1,0,no,no
941,29.0,42.0,2.0,Undergraduate,122.0,0,no,0.0,0,0,no,no
5481,27.0,,,Undergraduate,,113,yes,3.3,0,0,yes,no
5434,63.0,28.0,3.0,Undergraduate,29.0,0,no,0.0,0,1,yes,no
4914,39.0,14.0,1.0,Advanced or Professional,50.0,90,no,0.0,0,0,yes,no
4810,37.0,2.0,1.0,Undergraduate,95.0,0,no,0.0,0,0,yes,no
3860,57.0,32.0,4.0,Graduate,70.0,0,no,0.0,0,0,yes,no
1489,55.0,31.0,4.0,Graduate,65.0,0,no,0.0,0,0,yes,no
2892,55.0,26.0,4.0,Graduate,66.0,97,no,0.0,1,0,no,no
3022,,65.0,6.0,Graduate,231.0,0,no,0.0,0,0,no,no
1584,39.0,14.0,3.0,Advanced or Professional,25.0,0,no,0.0,0,0,yes,no
5337,55.0,3.0,3.0,Undergraduate,117.0,0,no,0.0,0,0,no,yes
4102,64.0,37.0,2.0,Advanced or Professional,101.0,0,no,0.0,0,0,yes,no
4232,61.0,12.0,1.0,Graduate,174.0,0,no,0.0,0,1,yes,yes
4514,47.0,30.0,1.0,Advanced or Professional,77.0,0,no,0.0,0,0,yes,no
3480,49.0,4.0,2.0,Graduate,96.0,107,no,0.0,0,0,no,no
2453,54.0,36.0,2.0,Graduate,75.0,0,no,0.0,0,0,no,no
645,41.0,38.0,3.0,Graduate,207.0,104,no,0.0,1,0,no,no
2077,39.0,9.0,4.0,Advanced or Professional,20.0,73,yes,0.8,0,0,no,no
3407,50.0,28.0,3.0,Undergraduate,110.0,0,no,0.0,0,0,yes,no
5789,38.0,24.0,1.0,Graduate,8.0,128,no,0.0,0,0,yes,no
4507,29.0,18.0,1.0,Undergraduate,131.0,0,no,0.0,1,0,yes,yes
5499,43.0,14.0,4.0,Advanced or Professional,192.0,140,no,0.0,0,0,no,yes
1639,33.0,18.0,4.0,Advanced or Professional,163.0,273,no,0.0,0,0,no,yes
1539,65.0,24.0,3.0,Undergraduate,162.0,154,no,0.0,0,0,no,no
4957,41.0,3.0,1.0,Undergraduate,38.0,0,no,0.0,0,0,yes,no
1721,28.0,29.0,3.0,Advanced or Professional,64.0,0,yes,0.3,0,0,yes,no
5953,60.0,27.0,3.0,Undergraduate,66.0,0,no,0.0,0,0,yes,no
4487,54.0,37.0,1.0,Graduate,150.0,98,no,0.0,0,0,no,no
4260,36.0,35.0,1.0,Graduate,121.0,200,yes,0.5,0,0,yes,no
3524,47.0,35.0,3.0,Undergraduate,13.0,0,no,0.0,0,0,yes,no
1075,31.0,17.0,1.0,Graduate,126.0,0,no,0.0,0,1,no,no
5220,52.0,9.0,4.0,Undergraduate,107.0,197,yes,0.1,0,0,yes,no
2386,39.0,6.0,4.0,Advanced or Professional,82.0,88,no,0.0,0,0,no,no
1109,32.0,1.0,1.0,Graduate,78.0,100,no,0.0,0,0,yes,no
3467,45.0,13.0,2.0,Advanced or Professional,167.0,135,yes,4.2,0,1,yes,yes
4839,64.0,33.0,1.0,Advanced or Professional,140.0,79,no,0.0,0,0,yes,no
3794,49.0,26.0,4.0,Undergraduate,124.0,150,yes,0.5,0,0,yes,no
1145,24.0,26.0,3.0,Advanced or Professional,20.0,82,no,0.0,0,0,no,no
292,25.0,2.0,2.0,Undergraduate,90.0,0,yes,1.2,0,0,yes,no
741,,,,Undergraduate,273.0,0,no,0.0,0,0,yes,no
2764,57.0,21.0,1.0,Undergraduate,94.0,0,no,0.0,0,0,no,no
3978,33.0,1.0,1.0,Advanced or Professional,223.0,0,no,0.0,0,0,no,no
3741,55.0,12.0,3.0,Advanced or Professional,99.0,0,no,0.0,0,0,yes,no
5223,43.0,15.0,1.0,Undergraduate,54.0,0,no,0.0,0,0,no,no
4859,53.0,18.0,2.0,Undergraduate,85.0,94,yes,3.7,0,0,no,no
233,61.0,24.0,2.0,Advanced or Professional,79.0,0,yes,3.0,0,0,yes,no
1775,54.0,38.0,3.0,Graduate,51.0,0,no,0.0,0,0,yes,no
1064,56.0,15.0,3.0,Advanced or Professional,14.0,124,yes,1.0,0,0,yes,no
2095,54.0,3.0,3.0,Undergraduate,107.0,222,no,0.0,0,0,no,no
144,47.0,28.0,1.0,Graduate,58.0,90,no,0.0,0,0,yes,no
103,61.0,41.0,2.0,Advanced or Professional,17.0,0,no,0.0,0,0,yes,no
27,62.0,7.0,3.0,Undergraduate,105.0,0,no,0.0,0,0,no,no
1505,48.0,39.0,1.0,Advanced or Professional,141.0,0,no,0.0,0,0,no,no
4628,34.0,30.0,1.0,Undergraduate,25.0,0,no,0.0,0,0,no,no
4940,38.0,27.0,3.0,Undergraduate,76.0,0,no,0.0,0,0,yes,no
637,41.0,7.0,4.0,Graduate,63.0,0,yes,2.3,0,1,yes,yes
680,60.0,37.0,1.0,Undergraduate,84.0,0,no,0.0,0,0,no,no
3473,35.0,20.0,1.0,Undergraduate,73.0,0,yes,2.7,0,0,yes,no
3239,50.0,19.0,1.0,Undergraduate,39.0,0,no,0.0,0,0,no,no
263,,,,Advanced or Professional,,89,no,0.0,0,0,yes,no
5835,65.0,15.0,4.0,Undergraduate,12.0,112,yes,1.1,0,0,yes,no
2421,31.0,40.0,3.0,Graduate,76.0,178,no,0.0,0,0,no,no
5269,23.0,28.0,2.0,Undergraduate,75.0,0,no,0.0,0,0,yes,no
3655,43.0,34.0,1.0,Undergraduate,172.0,0,no,0.0,0,0,yes,no
1694,,,,Undergraduate,8.0,0,no,0.0,0,0,yes,no
3135,36.0,28.0,2.0,Undergraduate,147.0,0,no,0.0,0,0,no,no
1571,,,,Advanced or Professional,84.0,108,no,0.0,0,0,yes,no
4504,47.0,39.0,1.0,Undergraduate,64.0,0,no,0.0,0,0,yes,no
767,51.0,2.0,4.0,Undergraduate,61.0,0,no,0.0,0,0,yes,no
3464,39.0,10.0,3.0,Undergraduate,62.0,159,no,0.0,0,0,no,no
2508,52.0,23.0,3.0,Advanced or Professional,187.0,98,no,0.0,0,0,yes,no
685,31.0,35.0,2.0,Undergraduate,89.0,0,yes,4.0,1,0,yes,no
3973,63.0,1.0,1.0,Graduate,125.0,0,no,0.0,0,0,yes,yes
522,46.0,4.0,4.0,Undergraduate,73.0,107,no,0.0,1,0,yes,no
4145,53.0,9.0,4.0,Graduate,48.0,119,no,0.0,0,0,no,no
1677,66.0,,,Undergraduate,53.0,0,yes,3.5,0,0,yes,no
1318,49.0,22.0,1.0,Advanced or Professional,156.0,196,no,0.0,0,0,yes,yes
5049,36.0,4.0,3.0,Graduate,42.0,0,yes,1.1,0,0,yes,no
1790,35.0,31.0,2.0,Advanced or Professional,76.0,87,no,0.0,0,0,yes,no
3444,64.0,21.0,2.0,Advanced or Professional,41.0,0,no,0.0,1,0,no,no
1208,54.0,28.0,1.0,Graduate,84.0,0,no,0.0,0,0,yes,no
4035,45.0,12.0,2.0,Advanced or Professional,61.0,262,yes,0.7,0,0,yes,no
4016,44.0,37.0,1.0,Graduate,74.0,0,yes,1.2,0,0,yes,no
1060,64.0,6.0,3.0,Advanced or Professional,133.0,319,no,0.0,1,0,no,yes
1302,64.0,15.0,4.0,Undergraduate,128.0,0,yes,2.4,0,0,yes,no
5018,67.0,4.0,2.0,Advanced or Professional,19.0,0,no,0.0,0,0,no,no
2850,23.0,25.0,3.0,Undergraduate,45.0,122,no,0.0,0,0,yes,no
2284,28.0,21.0,2.0,Undergraduate,92.0,0,no,0.0,0,0,yes,no
5028,26.0,3.0,1.0,Graduate,115.0,0,no,0.0,1,0,no,yes
5678,32.0,27.0,3.0,Advanced or Professional,116.0,311,no,0.0,0,0,yes,yes
3943,27.0,16.0,4.0,Undergraduate,68.0,256,yes,5.4,0,0,yes,no
773,,,,Undergraduate,131.0,0,no,0.0,1,0,yes,no
957,40.0,0.0,1.0,Undergraduate,70.0,128,no,0.0,0,0,yes,no
3318,48.0,7.0,2.0,Undergraduate,34.0,139,yes,0.3,0,0,yes,no
5986,,65.0,,Graduate,281.0,208,no,0.0,0,0,yes,no
562,36.0,0.0,1.0,Undergraduate,171.0,259,no,0.0,0,0,yes,yes
2095,45.0,29.0,1.0,Graduate,21.0,0,yes,1.0,0,0,yes,no
2040,91.0,62.0,6.0,Advanced or Professional,,0,no,0.0,0,0,yes,no
103,40.0,33.0,1.0,Graduate,53.0,0,no,0.0,0,0,no,no
5657,51.0,7.0,1.0,Graduate,150.0,94,no,0.0,0,0,yes,no
2240,65.0,27.0,2.0,Undergraduate,61.0,153,no,0.0,0,0,yes,no
4151,26.0,31.0,2.0,Graduate,72.0,145,no,0.0,0,0,no,no
1290,33.0,8.0,1.0,Undergraduate,76.0,0,no,0.0,0,0,yes,no
3797,50.0,28.0,3.0,Advanced or Professional,44.0,0,no,0.0,0,0,yes,no
3179,,,,Undergraduate,,0,no,0.0,0,0,yes,no
1032,50.0,11.0,4.0,Undergraduate,87.0,128,no,0.0,0,0,yes,no
34,46.0,65.0,,Undergraduate,212.0,0,yes,6.9,0,0,yes,no
1004,38.0,13.0,1.0,Advanced or Professional,114.0,101,no,0.0,0,0,no,no
577,60.0,9.0,4.0,Undergraduate,109.0,0,no,0.0,0,0,yes,yes
3315,30.0,37.0,3.0,Graduate,134.0,317,no,0.0,0,0,yes,yes
5626,66.0,34.0,2.0,Advanced or Professional,100.0,0,no,0.0,0,0,yes,no
406,27.0,25.0,2.0,Advanced or Professional,34.0,0,no,0.0,0,0,yes,no
1181,40.0,1.0,3.0,Graduate,115.0,0,yes,0.4,0,0,no,no
2051,50.0,19.0,1.0,Advanced or Professional,83.0,0,yes,0.6,0,0,yes,no
4366,38.0,31.0,4.0,Advanced or Professional,49.0,159,no,0.0,0,0,yes,no
889,36.0,29.0,1.0,Undergraduate,53.0,0,yes,0.7,0,0,no,no
2915,35.0,13.0,1.0,Graduate,72.0,169,no,0.0,0,0,yes,no
5616,,24.0,4.0,Undergraduate,21.0,0,no,0.0,0,0,no,no
3209,30.0,21.0,3.0,Advanced or Professional,62.0,237,yes,0.5,0,0,yes,no
607,56.0,17.0,3.0,Graduate,55.0,0,yes,2.4,0,0,no,no
355,43.0,18.0,2.0,Undergraduate,12.0,114,no,0.0,0,0,yes,no
2920,51.0,15.0,1.0,Graduate,87.0,0,no,0.0,0,0,no,no
4614,25.0,34.0,1.0,Graduate,33.0,0,no,0.0,1,0,yes,no
4905,27.0,35.0,2.0,Undergraduate,133.0,0,no,0.0,0,0,no,no
1132,28.0,24.0,3.0,Undergraduate,58.0,0,no,0.0,0,0,yes,no
5726,27.0,19.0,2.0,Undergraduate,71.0,0,no,0.0,0,0,no,no
785,55.0,14.0,4.0,Advanced or Professional,185.0,0,yes,5.9,0,0,yes,yes
5284,56.0,28.0,1.0,Graduate,78.0,0,no,0.0,0,0,no,no
1433,34.0,14.0,4.0,Advanced or Professional,170.0,263,yes,0.3,0,0,no,yes
2791,27.0,10.0,1.0,Undergraduate,82.0,172,no,0.0,0,0,yes,no
497,44.0,40.0,3.0,Graduate,115.0,0,no,0.0,0,0,no,no
3846,46.0,7.0,3.0,Graduate,74.0,278,no,0.0,0,0,no,no
2887,41.0,30.0,2.0,Advanced or Professional,80.0,0,no,0.0,0,0,yes,no
4677,34.0,10.0,4.0,Advanced or Professional,80.0,0,yes,1.2,1,0,yes,no
5129,46.0,,,Undergraduate,,0,no,0.0,0,0,yes,no
2312,63.0,23.0,4.0,Undergraduate,68.0,0,no,0.0,0,0,no,no
3954,49.0,8.0,1.0,Undergraduate,207.0,0,no,0.0,0,0,yes,no
3635,50.0,17.0,3.0,Undergraduate,37.0,0,no,0.0,0,0,no,no
3220,63.0,33.0,2.0,Undergraduate,93.0,113,no,0.0,0,0,yes,no
2751,44.0,42.0,2.0,Undergraduate,94.0,179,no,0.0,1,0,yes,no
832,37.0,16.0,2.0,Undergraduate,111.0,117,yes,1.1,0,0,yes,no
5321,35.0,18.0,4.0,Advanced or Professional,105.0,0,no,0.0,0,0,yes,no
1534,40.0,15.0,1.0,Graduate,28.0,82,no,0.0,0,0,yes,no
1982,38.0,17.0,3.0,Advanced or Professional,60.0,0,no,0.0,0,0,no,no
2542,62.0,26.0,1.0,Advanced or Professional,104.0,141,no,0.0,0,0,no,no
4331,54.0,5.0,3.0,Undergraduate,133.0,0,no,0.0,0,0,yes,yes
3603,58.0,6.0,1.0,Advanced or Professional,60.0,0,no,0.0,0,0,no,no
3383,37.0,37.0,1.0,Undergraduate,100.0,0,no,0.0,0,1,no,no
2201,53.0,34.0,2.0,Undergraduate,126.0,72,no,0.0,0,0,no,yes
4187,46.0,28.0,2.0,Graduate,111.0,200,no,0.0,0,0,no,no
1193,43.0,7.0,1.0,Advanced or Professional,63.0,0,no,0.0,1,0,yes,no
5697,91.0,2.0,6.0,Undergraduate,,0,yes,6.8,0,0,no,no
1091,32.0,14.0,1.0,Undergraduate,126.0,70,no,0.0,1,0,yes,no
3312,59.0,17.0,3.0,Graduate,152.0,0,no,0.0,0,0,yes,yes
231,51.0,28.0,2.0,Undergraduate,67.0,0,no,0.0,0,0,no,no
2558,40.0,21.0,1.0,Advanced or Professional,83.0,0,no,0.0,0,0,no,no
2713,29.0,2.0,3.0,Undergraduate,8.0,155,no,0.0,0,0,yes,no
2054,54.0,11.0,3.0,Undergraduate,56.0,146,no,0.0,0,1,yes,no
3920,49.0,11.0,2.0,Advanced or Professional,46.0,0,no,0.0,0,0,yes,no
2995,66.0,16.0,4.0,Graduate,38.0,0,no,0.0,0,0,no,no
3078,56.0,16.0,2.0,Advanced or Professional,91.0,0,no,0.0,0,0,yes,no
3149,33.0,14.0,4.0,Undergraduate,73.0,0,yes,1.0,0,0,no,no
3434,48.0,27.0,4.0,Graduate,95.0,213,yes,2.1,0,0,yes,no
4109,58.0,20.0,4.0,Undergraduate,67.0,0,no,0.0,0,0,no,no
3223,60.0,3.0,2.0,Advanced or Professional,113.0,92,yes,7.2,0,1,yes,yes
1668,40.0,17.0,4.0,Graduate,39.0,221,yes,0.7,0,0,no,no
5708,64.0,19.0,2.0,Undergraduate,151.0,0,yes,2.9,0,0,no,yes
380,60.0,6.0,4.0,Graduate,86.0,96,no,0.0,0,0,no,no
2143,64.0,0.0,2.0,Advanced or Professional,75.0,115,yes,0.1,0,0,yes,no
3008,47.0,35.0,3.0,Graduate,178.0,270,no,0.0,0,0,no,yes
5238,31.0,8.0,1.0,Undergraduate,72.0,128,yes,0.4,0,0,yes,no
610,59.0,35.0,4.0,Undergraduate,22.0,0,no,0.0,0,0,yes,no
2957,31.0,2.0,1.0,Graduate,191.0,362,no,0.0,0,0,yes,yes
642,60.0,22.0,2.0,Advanced or Professional,145.0,150,yes,5.2,1,1,no,yes
1541,37.0,16.0,3.0,Graduate,91.0,318,yes,5.0,0,1,no,yes
1565,64.0,7.0,2.0,Undergraduate,33.0,208,yes,0.5,1,0,no,no
867,29.0,30.0,4.0,Advanced or Professional,110.0,0,no,0.0,0,0,yes,no
1528,38.0,29.0,2.0,Undergraduate,144.0,0,yes,9.0,0,1,no,yes
3068,58.0,6.0,2.0,Graduate,8.0,0,no,0.0,1,0,yes,no
2264,54.0,5.0,2.0,Advanced or Professional,131.0,0,no,0.0,0,1,no,yes
3224,25.0,36.0,1.0,Graduate,129.0,118,yes,5.0,0,0,yes,no
2373,31.0,6.0,2.0,Undergraduate,155.0,107,yes,1.0,1,0,yes,no
4944,25.0,34.0,1.0,Graduate,83.0,111,no,0.0,0,0,yes,no
3005,47.0,28.0,1.0,Undergraduate,74.0,71,yes,1.5,0,1,yes,no
3107,51.0,1.0,1.0,Undergraduate,22.0,125,no,0.0,0,0,yes,no
4152,30.0,17.0,4.0,Undergraduate,104.0,0,no,0.0,0,0,yes,no
619,49.0,34.0,3.0,Undergraduate,165.0,249,yes,3.9,0,0,yes,yes
3408,37.0,35.0,4.0,Graduate,136.0,181,no,0.0,0,0,yes,no
2676,54.0,36.0,2.0,Graduate,48.0,0,no,0.0,0,0,yes,no
2328,89.0,1.0,,Graduate,54.0,336,yes,5.6,0,0,no,no
1289,31.0,28.0,4.0,Graduate,154.0,0,no,0.0,0,0,no,yes
3797,51.0,22.0,4.0,Undergraduate,142.0,0,no,0.0,0,1,no,yes
4704,66.0,32.0,4.0,Undergraduate,70.0,135,no,0.0,0,0,yes,no
2634,30.0,42.0,2.0,Undergraduate,102.0,184,no,0.0,1,0,yes,no
2180,28.0,31.0,2.0,Undergraduate,21.0,0,yes,1.0,0,0,yes,no
3228,36.0,20.0,4.0,Undergraduate,189.0,120,no,0.0,0,0,yes,yes
4719,,,,Undergraduate,,83,no,0.0,0,0,yes,no
2300,23.0,33.0,4.0,Undergraduate,44.0,0,no,0.0,1,0,no,no
3540,45.0,38.0,2.0,Advanced or Professional,178.0,279,yes,3.0,0,1,no,yes
2536,54.0,22.0,4.0,Advanced or Professional,37.0,219,no,0.0,1,0,yes,no
2540,24.0,19.0,4.0,Advanced or Professional,111.0,0,yes,6.5,0,0,no,no
3491,,,,Undergraduate,,0,yes,6.6,0,0,yes,no
